Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Label
2837,Margaret,Lee,23,Other,Address_2837,Jacksonville,19458797690,margaret.lee@kag.com,Savings,4496.38,9/6/2004,,2837,,Deposit,1884.5,2611.88,1
2838,Patricia,Perez,33,Female,Address_2838,Washington,19458797691,patricia.perez@kag.com,Current,4566.43,5/1/2004,10/2/2023,2838,4/12/2023,Transfer,1516.94,6083.37,0
2839,Susan,Lee,43,Male,Address_2839,San Francisco,19458797692,susan.lee@kag.com,Savings,3184.94,11/21/2016,11/12/2023,2839,11/20/2023,Transfer,2680.15,504.79,0
2840,Kenneth,Baker,38,Male,Address_2840,Detroit,19458797693,kenneth.baker@kag.com,Current,6366.28,7/29/2018,7/19/2023,2840,12/22/2023,Transfer,2888.35,9254.63,0
2841,Kenneth,Roberts,53,Other,Address_2841,Chicago,19458797694,kenneth.roberts@kag.com,Savings,617.15,3/14/2003,7/18/2023,2841,5/7/2023,Withdrawal,2246.18,-1629.03,0
2842,Matthew,Robinson,58,Male,Address_2842,San Antonio,19458797695,matthew.robinson@kag.com,Current,8873.02,10/28/2022,5/1/2023,2842,3/11/2023,Withdrawal,1609.67,10482.69,0
2843,Stephanie,Hill,59,Male,Address_2843,San Diego,19458797696,stephanie.hill@kag.com,Savings,4212.43,4/11/2017,1/14/2023,2843,8/11/2023,Deposit,4400.7,-188.27,0
2844,Elizabeth,Martin,47,,Address_2844,Port Amandamouth,19458797697,elizabeth.martin@kag.com,Current,8028.54,,,2844,9/17/2023,Deposit,1557.96,6470.58,1
2845,Charles,White,22,Male,Address_2845,Fort Worth,19458797698,charles.white@kag.com,Savings,7321.97,8/29/2002,8/8/2023,2845,10/4/2023,Deposit,3364.11,10686.08,0
2846,Margaret,Thompson,15,Male,Address_2846,,19458797699,margaret.thompson@kag.com,Current,4771.33,8/31/2019,6/1/2023,2846,10/25/2023,Deposit,4525.08,246.25,1
2847,Barbara,Miller,65,Male,Address_2847,San Francisco,19458797700,barbara.miller@kag.com,Current,2067.23,5/16/2011,9/3/2023,2847,3/25/2023,,3237.78,5305.01,1
2848,Anthony,Rodriguez,48,Female,Address_2848,Louisville,19458797701,anthony.rodriguez@kag.com,Current,,10/16/2022,4/5/2023,2848,5/14/2023,Withdrawal,,3829.94,1
2849,Michelle,Smith,28,Male,Address_2849,Jacksonville,19458797702,michelle.smith@kag.com,Savings,9485.92,6/20/2003,9/25/2023,2849,9/12/2023,Deposit,1493.07,7992.85,0
2850,Mary,Sanchez,55,Female,Address_2850,Washington,19458797703,mary.sanchez@kag.com,Current,1939.15,7/28/2000,7/12/2023,2850,1/11/2023,Transfer,4268.47,-2329.32,0
2851,Richard,Nguyen,24,Other,Address_2851,Kansas City,19458797704,richard.nguyen@kag.com,Savings,2634.52,11/16/2011,2/27/2023,2851,7/29/2023,Deposit,2454.88,5089.4,0
2852,Emily,Nguyen,29,Male,Address_2852,Tucson,19458797705,emily.nguyen@kag.com,Savings,9930.75,11/13/2017,4/4/2023,2852,3/14/2023,Deposit,2970.91,6959.84,0
2853,Donald,Baker,62,Male,Address_2853,Washington,19458797706,donald.baker@kag.com,Current,8936.45,5/29/2017,10/25/2023,2853,5/20/2023,Deposit,2985.54,11921.99,0
2854,Jessica,Perez,66,Female,Address_2854,Atlanta,19458797707,jessica.perez@kag.com,Current,5540.54,11/14/2019,1/1/2023,2854,10/14/2023,Deposit,2673.67,8214.21,0
2855,Emily,Baker,58,Male,Address_2855,San Jose,19458797708,emily.baker@kag.com,Current,6977.94,8/21/2009,12/28/2023,2855,6/8/2023,Withdrawal,4657.32,2320.62,0
2856,Emily,Martinez,25,Female,Address_2856,Portland,19458797709,emily.martinez@kag.com,Current,4486.32,1/19/2020,11/24/2023,2856,6/20/2023,Deposit,4655.86,-169.54,0
2857,Kimberly,Garcia,45,Female,Address_2857,Charlotte,19458797710,kimberly.garcia@kag.com,Savings,4100.52,6/11/2009,7/25/2023,2857,7/5/2023,Withdrawal,211.7,3888.82,0
2858,William,Taylor,33,Male,Address_2858,Washington,19458797711,william.taylor@kag.com,Current,4487.56,11/1/2005,7/12/2023,2858,2/19/2023,Deposit,2533.27,1954.29,0
2859,Elizabeth,Roberts,20,Other,Address_2859,Baltimore,19458797712,elizabeth.roberts@kag.com,Current,4202.72,10/10/2016,8/12/2023,2859,9/4/2023,Withdrawal,2832.18,7034.9,0
2860,Joseph,Nguyen,54,Other,Address_2860,Omaha,19458797713,joseph.nguyen@kag.com,Savings,6787.99,8/22/2004,2/7/2023,2860,12/20/2023,Deposit,4628.54,11416.53,0
2861,Thomas,White,49,Other,Address_2861,Atlanta,19458797714,thomas.white@kag.com,Current,3371.52,2/18/2004,11/28/2023,2861,7/27/2023,Transfer,357.59,3729.11,0
2862,Michelle,Martinez,38,Female,Address_2862,Fresno,19458797715,michelle.martinez@kag.com,Savings,1790.69,1/16/2017,11/4/2023,2862,2/10/2023,Withdrawal,3947.48,-2156.79,0
2863,Karen,Davis,62,Female,Address_2863,Fresno,19458797716,karen.davis@kag.com,Current,7095.02,1/5/2019,4/21/2023,2863,4/22/2023,Withdrawal,3215.67,3879.35,0
2864,David,Lee,35,Male,Address_2864,Sacramento,19458797717,david.lee@kag.com,Current,409.85,4/4/2017,9/9/2023,2864,7/23/2023,Deposit,3665.17,4075.02,0
2865,Matthew,Garcia,65,Female,Address_2865,Denver,19458797718,matthew.garcia@kag.com,Current,7215.66,5/11/2018,12/2/2023,2865,7/24/2023,Withdrawal,1465.61,5750.05,0
2866,Michelle,Lee,63,Other,Address_2866,San Diego,19458797719,michelle.lee@kag.com,Current,2706.11,9/14/2011,3/25/2023,2866,6/21/2023,Withdrawal,3735.6,6441.71,0
2867,Susan,Hill,28,Male,Address_2867,Colorado Springs,19458797720,susan.hill@kag.com,Savings,1983.5,5/13/2003,12/30/2023,2867,5/7/2023,Withdrawal,1420.53,562.97,0
2868,Matthew,White,67,Other,Address_2868,Tucson,19458797721,matthew.white@kag.com,Current,3851.67,7/13/2011,6/9/2023,2868,3/7/2023,Transfer,3381.58,7233.25,0
2869,Stephanie,Allen,25,Male,Address_2869,Louisville,19458797722,stephanie.allen@kag.com,Savings,1263.25,5/11/2009,6/4/2023,2869,9/28/2023,Deposit,3937.24,-2673.99,0
2870,Lisa,Moore,29,Other,Address_2870,Atlanta,19458797723,lisa.moore@kag.com,Savings,3906.45,9/14/2006,4/8/2023,2870,2/3/2023,Transfer,3918.7,-12.25,0
2871,Ashley,Ramirez,68,Male,Address_2871,Boston,19458797724,ashley.ramirez@kag.com,Current,1112.99,1/12/2012,7/8/2023,2871,7/17/2023,Transfer,2726.42,3839.41,0
2872,Sarah,Young,69,Other,Address_2872,Mesa,19458797725,sarah.young@kag.com,Current,4886.54,1/16/2013,3/27/2023,2872,2/13/2023,Deposit,2073.7,2812.84,0
2873,Charles,Lopez,19,Female,Address_2873,San Francisco,19458797726,charles.lopez@kag.com,Current,1844.08,8/19/2010,3/3/2023,2873,9/10/2023,Transfer,1225.33,618.75,0
2874,Amanda,Mitchell,58,Other,Address_2874,Las Vegas,19458797727,amanda.mitchell@kag.com,Current,1386.97,12/17/2016,9/16/2023,2874,6/10/2023,Transfer,177.14,1209.83,0
2875,Emily,Adams,39,Male,Address_2875,Nashville,19458797728,emily.adams@kag.com,Current,5833.19,10/4/2002,3/22/2023,2875,12/1/2023,Withdrawal,253.99,6087.18,0
2876,Melissa,Clark,26,Other,Address_2876,Los Angeles,19458797729,melissa.clark@kag.com,Savings,6289.93,4/25/2014,12/13/2023,2876,12/21/2023,Withdrawal,2098.39,8388.32,0
2877,Ronald,Martinez,31,Female,,Milwaukee,19458797730,ronald.martinez@kag.com,Savings,154.62,3/3/2022,,,01/06/1980,Deposit,483.73,-329.11,1
2878,Charles,Rivera,32,Male,Address_2878,Tucson,19458797731,charles.rivera@kag.com,Current,3938.01,2/22/2011,4/5/2023,2878,12/28/2023,Deposit,568.7,3369.31,0
2879,Andrew,Adams,28,Female,Address_2879,Baltimore,19458797732,andrew.adams@kag.com,Current,871.77,8/29/2010,10/14/2023,2879,4/28/2023,Transfer,981.56,-109.79,0
2880,Emily,Young,30,Other,Address_2880,Fort Worth,19458797733,emily.young@kag.com,Savings,7412.58,12/5/2018,8/9/2023,2880,10/23/2023,Deposit,2411.72,5000.86,0
2881,Ashley,Adams,45,Male,Address_2881,Fort Worth,19458797734,ashley.adams@kag.com,Savings,6847.08,10/25/2003,7/11/2023,2881,9/19/2023,Deposit,2962.84,3884.24,0
2882,Joshua,Sanchez,42,Other,Address_2882,Las Vegas,19458797735,joshua.sanchez@kag.com,Current,592.32,7/5/2009,6/19/2023,2882,3/16/2023,Withdrawal,3474.39,-2882.07,0
2883,Ronald,Harris,54,Male,Address_2883,Las Vegas,19458797736,ronald.harris@kag.com,Savings,9418.38,3/6/2002,2/27/2023,2883,1/14/2023,Transfer,2436.24,11854.62,0
2884,Barbara,Hernandez,23,Female,Address_2884,Austin,19458797737,barbara.hernandez@kag.com,Current,9603.61,4/18/2003,2/12/2023,2884,1/5/2023,Withdrawal,3327.04,12930.65,0
2885,Kenneth,Thompson,54,Female,Address_2885,San Jose,19458797738,kenneth.thompson@kag.com,Savings,3413.25,2/25/2009,6/9/2023,2885,10/28/2023,Withdrawal,4311.92,-898.67,0
2886,Timothy,King,50,Female,Address_2886,Portland,19458797739,timothy.king@kag.com,Current,1393.06,10/3/2013,6/7/2023,2886,7/6/2023,Withdrawal,1877.07,-484.01,0
2887,Karen,Flores,42,Other,Address_2887,San Diego,19458797740,karen.flores@kag.com,Current,1232.0,2/18/2016,,2887,7/20/2023,Transfer,3444.31,4676.31,1
2888,Charles,Thompson,67,,Address_2888,Davidberg,19458797741,charles.thompson@kag.com,Current,8423.13,3/26/2009,12/5/2023,2888,10/26/2023,Transfer,3295.94,11719.07,1
2889,Richard,Lewis,40,Female,Address_2889,San Diego,19458797742,richard.lewis@kag.com,Savings,4645.71,2/24/2001,10/28/2023,2889,9/8/2023,Transfer,3186.11,7831.82,0
2890,Charles,Walker,25,Other,Address_2890,Oklahoma City,19458797743,charles.walker@kag.com,Savings,194.13,3/7/2006,5/24/2023,2890,6/4/2023,Withdrawal,2921.64,3115.77,0
2891,Linda,Miller,34,Other,Address_2891,San Diego,19458797744,,Savings,9260.99,8/23/2016,1/10/2023,2891,7/16/2023,,3633.53,12894.52,1
2892,Melissa,Flores,48,Male,Address_2892,Dallas,19458797745,melissa.flores@kag.com,Savings,5968.1,3/2/2000,11/26/2023,2892,3/10/2023,Transfer,4094.53,1873.57,0
2893,Michelle,Allen,43,Female,Address_2893,San Antonio,19458797746,michelle.allen@kag.com,Current,6934.93,3/24/2011,12/14/2023,2893,2/17/2023,Deposit,1966.73,4968.2,0
2894,Ashley,,28,Other,Address_2894,Columbus,19458797747,melissa.lee@kag.com,Current,8253.18,7/27/2012,9/25/2023,2894,9/6/2023,Withdrawal,,4975.91,1
2895,John,Johnson,47,Female,Address_2895,Louisville,19458797748,john.johnson@kag.com,,8203.93,9/13/2008,6/5/2023,2895,8/20/2023,,,9454.0,1
2896,Daniel,Moore,28,Male,Address_2896,Los Angeles,19458797749,daniel.moore@kag.com,Savings,850.47,3/26/2004,1/18/2023,2896,4/21/2023,Deposit,3782.47,4632.94,0
2897,Amanda,Campbell,20,Female,Address_2897,San Diego,19458797750,amanda.campbell@kag.com,Current,5782.52,5/9/2016,10/11/2023,2897,11/25/2023,Transfer,4403.16,10185.68,0
2898,Emily,Allen,57,Female,Address_2898,San Jose,19458797751,emily.allen@kag.com,Current,6992.82,9/6/2020,8/19/2023,2898,10/8/2023,Withdrawal,3809.75,3183.07,0
2899,William,Torres,57,Other,Address_2899,Nashville,19458797752,william.torres@kag.com,Savings,947.64,12/1/2022,9/27/2023,2899,5/16/2023,Transfer,2460.54,3408.18,0
2900,Lisa,King,38,Other,Address_2900,Louisville,19458797753,lisa.king@kag.com,Savings,2301.77,5/11/2015,9/21/2023,2900,3/19/2023,Withdrawal,675.85,1625.92,0
2901,Lisa,Martin,52,Male,Address_2901,Sacramento,19458797754,lisa.martin@kag.com,Savings,4018.56,10/21/2019,12/22/2023,2901,8/19/2023,Withdrawal,4366.78,-348.22,0
2902,Kevin,Wright,45,Male,Address_2902,El Paso,19458797755,kevin.wright@kag.com,Current,8876.6,11/11/2003,9/16/2023,2902,9/12/2023,Deposit,4074.96,4801.64,0
2903,Matthew,Roberts,39,Male,Address_2903,Charlotte,19458797756,matthew.roberts@kag.com,Current,8521.27,4/15/2013,7/21/2023,2903,6/9/2023,Withdrawal,3493.04,5028.23,0
2904,Lisa,Moore,59,Other,Address_2904,Los Angeles,19458797757,lisa.moore@kag.com,Current,7842.82,8/29/2017,5/17/2023,2904,3/2/2023,Withdrawal,4258.91,12101.73,0
2905,Betty,Rivera,68,Male,Address_2905,Fort Worth,19458797758,betty.rivera@kag.com,Current,9903.74,7/29/2000,2/16/2023,2905,3/28/2023,Transfer,2669.8,7233.94,0
2906,Mark,White,63,Male,Address_2906,Mesa,19458797759,mark.white@kag.com,Savings,2502.3,12/25/2003,3/4/2023,2906,1/1/2023,Withdrawal,4954.0,7456.3,0
2907,Richard,Davis,35,Other,Address_2907,Chicago,19458797760,richard.davis@kag.com,Current,4731.37,10/9/2013,3/18/2023,2907,4/21/2023,Withdrawal,4186.99,544.38,0
2908,Karen,Hill,,,Address_2908,Port Katie,19458797761,karen.robinson@kag.com,,4522.56,,,,6/8/2023,Withdrawal,826.35,5348.91,1
2909,Mary,Baker,43,Other,Address_2909,Chicago,19458797762,mary.baker@kag.com,Current,6821.48,3/16/2001,5/1/2023,2909,8/22/2023,Withdrawal,2016.75,4804.73,0
2910,Mark,Martinez,52,Male,Address_2910,Denver,19458797763,mark.martinez@kag.com,Savings,8516.52,10/3/2016,1/13/2023,2910,3/11/2023,Deposit,858.97,7657.55,0
2911,Charles,Thompson,46,Other,Address_2911,Los Angeles,19458797764,charles.thompson@kag.com,Savings,4967.66,10/22/2017,6/28/2023,2911,12/30/2023,Transfer,1129.06,3838.6,0
2912,Joseph,Carter,69,Female,Address_2912,Atlanta,19458797765,joseph.carter@kag.com,Current,4966.16,10/29/2001,11/12/2023,2912,3/22/2023,Transfer,2509.85,2456.31,0
2913,Anthony,Hernandez,63,Other,Address_2913,San Francisco,19458797766,anthony.hernandez@kag.com,Savings,6122.35,11/11/2016,11/27/2023,2913,7/21/2023,Withdrawal,1813.38,4308.97,0
2914,Stephanie,Johnson,28,Other,Address_2914,Columbus,19458797767,stephanie.johnson@kag.com,Savings,7450.5,12/25/2011,6/6/2023,2914,4/3/2023,Deposit,4549.6,2900.9,0
2915,Donald,Sanchez,59,Other,Address_2915,Louisville,19458797768,donald.sanchez@kag.com,Current,2092.88,12/1/2009,1/16/2023,2915,12/28/2023,Deposit,10.58,2082.3,0
2916,Joseph,Scott,63,Male,Address_2916,Portland,19458797769,joseph.scott@kag.com,Savings,9622.41,8/11/2011,9/3/2023,2916,3/13/2023,Withdrawal,61.67,9560.74,0
2917,Daniel,Allen,18,Other,Address_2917,Jacksonville,19458797770,daniel.allen@kag.com,Current,1011.33,11/15/2006,7/11/2023,2917,2/26/2023,Withdrawal,4602.63,5613.96,0
2918,Nancy,Campbell,33,Other,Address_2918,Chicago,19458797771,nancy.campbell@kag.com,Current,328.69,1/16/2022,12/7/2023,2918,1/11/2023,Transfer,1202.7,1531.39,0
2919,Amanda,Gonzalez,42,Male,Address_2919,Mesa,19458797772,amanda.gonzalez@kag.com,Current,3652.03,10/25/2003,2/24/2023,2919,5/26/2023,Transfer,22.33,3629.7,0
2920,Richard,Flores,55,Female,Address_2920,Kansas City,19458797773,richard.flores@kag.com,Savings,7044.21,6/18/2020,11/30/2023,2920,5/28/2023,Transfer,2193.71,4850.5,0
2921,Lisa,Harris,35,Other,Address_2921,Boston,19458797774,lisa.harris@kag.com,Savings,9782.94,9/21/2020,11/7/2023,2921,7/27/2023,Transfer,986.29,10769.23,0
2922,Kevin,Brown,33,Male,Address_2922,Washington,19458797775,kevin.brown@kag.com,Current,9334.33,3/4/2018,7/7/2023,2922,4/1/2023,Withdrawal,276.12,9058.21,0
2923,Paul,Adams,36,Female,Address_2923,Colorado Springs,19458797776,paul.adams@kag.com,Current,6916.03,4/4/2004,6/18/2023,2923,3/28/2023,Withdrawal,2657.04,4258.99,0
2924,Steven,Jackson,33,Other,Address_2924,Baltimore,19458797777,steven.jackson@kag.com,Savings,4421.8,5/7/2009,7/27/2023,2924,4/19/2023,Transfer,709.49,5131.29,0
2925,Michael,Moore,22,Female,Address_2925,Nashville,19458797778,michael.moore@kag.com,Current,5998.44,3/8/2017,1/9/2023,2925,10/10/2023,Transfer,4186.02,10184.46,0
2926,Christopher,Torres,44,Other,Address_2926,Baltimore,19458797779,christopher.torres@kag.com,Current,9689.71,1/9/2021,1/6/2023,2926,7/24/2023,Withdrawal,1517.79,8171.92,0
2927,Daniel,Robinson,61,Other,Address_2927,Louisville,19458797780,daniel.robinson@kag.com,Current,2728.46,4/12/2009,4/12/2023,2927,4/7/2023,Transfer,1116.07,1612.39,0
2928,Mark,Jackson,23,Female,Address_2928,Milwaukee,19458797781,mark.jackson@kag.com,Savings,4834.98,3/9/2005,5/26/2023,2928,9/22/2023,Withdrawal,3701.39,8536.37,0
2929,Ashley,Thompson,51,Female,Address_2929,Detroit,19458797782,ashley.thompson@kag.com,Savings,6959.73,6/11/2018,10/7/2023,2929,9/26/2023,Transfer,4244.76,2714.97,0
2930,Joshua,Thomas,33,Female,Address_2930,Washington,19458797783,joshua.thomas@kag.com,Savings,201.96,8/27/2018,2/20/2023,2930,9/21/2023,Withdrawal,474.57,676.53,0
2931,Amanda,Smith,40,Other,Address_2931,Nashville,19458797784,amanda.smith@kag.com,Current,3874.49,6/7/2017,9/30/2023,2931,4/24/2023,Deposit,766.34,3108.15,0
2932,Timothy,Lopez,60,Other,Address_2932,New York,19458797785,timothy.lopez@kag.com,Current,5722.33,8/29/2002,8/16/2023,2932,11/8/2023,Withdrawal,2378.01,3344.32,0
2933,Matthew,White,61,Male,Address_2933,Atlanta,19458797786,matthew.white@kag.com,Current,9019.09,4/13/2020,10/4/2023,2933,8/7/2023,Deposit,2955.2,11974.29,0
2934,Paul,King,49,Male,Address_2934,San Jose,19458797787,paul.king@kag.com,Current,9920.78,9/30/2022,3/24/2023,2934,8/21/2023,Deposit,425.49,10346.27,0
2935,Timothy,Davis,60,Male,Address_2935,Nashville,19458797788,timothy.davis@kag.com,Savings,5607.61,7/14/2010,11/14/2023,2935,4/7/2023,Transfer,1881.31,3726.3,0
2936,Linda,Moore,40,Other,Address_2936,Dallas,19458797789,linda.moore@kag.com,Savings,9451.34,3/12/2001,12/13/2023,2936,1/7/2023,Deposit,4489.03,4962.31,0
2937,Carol,Mitchell,37,Female,Address_2937,San Francisco,19458797790,carol.mitchell@kag.com,Current,1082.73,12/31/2008,4/27/2023,2937,3/18/2023,Transfer,4381.65,5464.38,0
2938,Jessica,Jones,36,Male,Address_2938,Nashville,19458797791,jessica.jones@kag.com,Savings,7042.58,5/3/2004,3/16/2023,2938,5/8/2023,Deposit,1563.01,8605.59,0
2939,Linda,Sanchez,46,Other,Address_2939,Milwaukee,19458797792,linda.sanchez@kag.com,Current,4065.49,8/5/2019,11/6/2023,2939,7/3/2023,Deposit,1144.88,2920.61,0
2940,James,Henderson,,Female,Address_2940,,19458797793,,Current,7534.64,10/22/2011,6/20/2023,2940,4/14/2023,,2918.0,4616.64,1
2941,Amanda,Gonzalez,46,Male,Address_2941,Washington,19458797794,,Savings,8690.46,5/14/2004,8/2/2023,2941,3/25/2023,Withdrawal,489.66,8200.8,1
2942,Robert,Jackson,35,Female,Address_2942,Fort Worth,19458797795,robert.jackson@kag.com,Savings,631.87,9/25/2008,7/30/2023,2942,10/20/2023,Transfer,1174.52,-542.65,0
2943,Michael,Lewis,22,Female,Address_2943,Philadelphia,19458797796,michael.lewis@kag.com,Current,9361.19,10/19/2020,5/31/2023,2943,3/5/2023,Deposit,842.12,8519.07,0
2944,James,Williams,29,Male,Address_2944,Indianapolis,19458797797,james.williams@kag.com,Current,774.75,9/4/2003,8/28/2023,2944,8/21/2023,Transfer,1046.63,-271.88,0
2945,Patricia,Sanchez,27,Male,Address_2945,Detroit,19458797798,patricia.sanchez@kag.com,Savings,7558.64,11/24/2014,5/1/2023,2945,1/17/2023,Transfer,1081.92,6476.72,0
2946,Michelle,Flores,64,Other,Address_2946,Phoenix,19458797799,michelle.flores@kag.com,Savings,783.79,2/9/2020,11/5/2023,2946,4/3/2023,Deposit,3141.15,-2357.36,0
2947,Andrew,Lopez,54,Female,Address_2947,Dallas,19458797800,andrew.lopez@kag.com,Savings,8630.65,7/30/2020,8/3/2023,2947,10/4/2023,Deposit,2445.68,11076.33,0
2948,Emily,Johnson,34,Male,Address_2948,Omaha,19458797801,emily.johnson@kag.com,Current,2129.32,3/7/2016,10/23/2023,2948,3/19/2023,Deposit,4312.84,6442.16,0
2949,Robin,,,Male,Address_2949,Columbus,19458797802,carol.hernandez@kag.com,Savings,4397.3,,9/22/2023,,,Transfer,,716.57,1
2950,Kimberly,Baker,21,Female,Address_2950,Baltimore,19458797803,kimberly.baker@kag.com,Savings,9332.95,8/17/2008,6/1/2023,2950,4/21/2023,Transfer,2499.28,6833.67,0
2951,Kevin,Ramirez,48,Female,Address_2951,Detroit,19458797804,kevin.ramirez@kag.com,Savings,7941.47,5/2/2011,11/28/2023,2951,12/8/2023,Transfer,1544.03,9485.5,0
2952,Matthew,Moore,43,Female,Address_2952,Memphis,19458797805,matthew.moore@kag.com,Current,7879.17,4/30/2019,3/17/2023,2952,11/4/2023,Withdrawal,4161.49,3717.68,0
2953,Elizabeth,Gonzalez,29,Male,Address_2953,Denver,19458797806,elizabeth.gonzalez@kag.com,Savings,7656.97,2/14/2022,8/12/2023,2953,3/18/2023,Transfer,406.89,8063.86,0
2954,Charles,Torres,35,Male,Address_2954,San Diego,19458797807,charles.torres@kag.com,Savings,5737.41,12/16/2022,5/10/2023,2954,8/22/2023,Withdrawal,3408.19,2329.22,0
2955,Melissa,Perez,25,Other,Address_2955,El Paso,19458797808,melissa.perez@kag.com,Savings,9519.16,11/1/2002,9/8/2023,2955,4/5/2023,Deposit,573.89,10093.05,0
2956,Joshua,Lopez,49,Female,Address_2956,Sacramento,19458797809,joshua.lopez@kag.com,Savings,8333.19,6/7/2019,11/22/2023,2956,9/25/2023,Withdrawal,2668.65,11001.84,0
2957,Anthony,Johnson,37,Male,Address_2957,Milwaukee,19458797810,anthony.johnson@kag.com,Current,4458.85,9/8/2020,9/17/2023,2957,12/18/2023,Transfer,4509.06,8967.91,0
2958,Anthony,Torres,66,Male,Address_2958,Sacramento,19458797811,anthony.torres@kag.com,Savings,7451.3,12/11/2021,11/13/2023,2958,2/15/2023,Deposit,1197.96,6253.34,0
2959,Mary,Miller,57,Female,Address_2959,Albuquerque,19458797812,mary.miller@kag.com,Current,9981.26,2/23/2003,7/24/2023,2959,11/22/2023,Withdrawal,401.87,9579.39,0
2960,Kenneth,Sanchez,30,Male,Address_2960,Phoenix,19458797813,kenneth.sanchez@kag.com,Savings,8722.9,10/27/2019,5/6/2023,2960,8/3/2023,Deposit,1704.1,7018.8,0
2961,Deborah,Sanchez,40,Female,Address_2961,Indianapolis,19458797814,deborah.sanchez@kag.com,Savings,112.11,1/15/2012,7/11/2023,2961,11/23/2023,Deposit,2396.5,-2284.39,0
2962,Richard,White,20,Male,Address_2962,San Francisco,19458797815,richard.white@kag.com,Savings,7405.07,1/3/2010,2/5/2023,2962,10/3/2023,Withdrawal,3626.8,11031.87,0
2963,David,Lopez,52,Female,Address_2963,Albuquerque,19458797816,david.lopez@kag.com,Savings,8989.03,7/18/2011,,2963,3/9/2023,Deposit,158.37,9147.4,1
2964,Margaret,Thomas,56,Female,Address_2964,Kansas City,19458797817,margaret.thomas@kag.com,Savings,3344.75,2/24/2002,12/25/2023,2964,12/7/2023,Deposit,663.11,2681.64,0
2965,Lisa,Thompson,67,Male,Address_2965,Albuquerque,19458797818,,Savings,9777.17,11/2/2014,6/15/2023,,10/27/2023,Transfer,2059.56,11836.73,1
2966,Carol,Flores,38,Female,Address_2966,Oklahoma City,19458797819,carol.flores@kag.com,Current,4072.86,2/15/2007,12/4/2023,2966,10/13/2023,Deposit,484.16,3588.7,0
2967,Sandra,Rodriguez,24,Other,Address_2967,Los Angeles,19458797820,sandra.rodriguez@kag.com,Current,4269.65,2/12/2018,5/23/2023,2967,10/14/2023,Withdrawal,4779.89,9049.54,0
2968,Barbara,Young,43,Other,Address_2968,Oklahoma City,19458797821,barbara.young@kag.com,Current,1692.63,10/19/2011,10/31/2023,2968,5/7/2023,Withdrawal,2559.83,-867.2,0
2969,Thomas,Anderson,40,Female,Address_2969,Seattle,19458797822,thomas.anderson@kag.com,Current,1056.29,9/20/2003,12/19/2023,2969,8/21/2023,Transfer,1890.9,-834.61,0
2970,Susan,Torres,49,Other,Address_2970,New York,19458797823,susan.torres@kag.com,Current,5412.3,7/31/2000,8/22/2023,2970,7/1/2023,Transfer,4898.84,10311.14,0
2971,Susan,Gonzalez,19,Male,Address_2971,Memphis,19458797824,susan.gonzalez@kag.com,Savings,6067.48,3/13/2021,8/16/2023,2971,1/14/2023,Withdrawal,3234.01,9301.49,0
2972,Kimberly,Jones,56,Male,Address_2972,Memphis,19458797825,kimberly.jones@kag.com,Savings,3732.28,7/29/2012,7/10/2023,2972,4/12/2023,Withdrawal,2583.96,1148.32,0
2973,Sarah,Hernandez,19,Female,Address_2973,Denver,19458797826,sarah.hernandez@kag.com,Savings,6105.43,7/4/2022,1/25/2023,2973,5/31/2023,Transfer,1213.26,7318.69,0
2974,William,Martinez,56,Male,Address_2974,Omaha,19458797827,william.martinez@kag.com,Savings,4007.24,1/23/2008,9/17/2023,2974,11/21/2023,Withdrawal,1272.86,5280.1,0
2975,Jessica,Gonzalez,63,Male,Address_2975,Philadelphia,19458797828,jessica.gonzalez@kag.com,Current,8695.03,1/10/2021,1/18/2023,2975,6/29/2023,Deposit,1817.71,6877.32,0
2976,Donald,Green,32,Other,Address_2976,Colorado Springs,19458797829,donald.green@kag.com,Current,9542.85,1/7/2017,4/30/2023,2976,6/27/2023,Transfer,3756.12,5786.73,0
2977,Jennifer,Rivera,33,Male,Address_2977,San Diego,19458797830,jennifer.rivera@kag.com,Savings,5976.05,3/3/2006,12/19/2023,2977,8/1/2023,Transfer,4081.86,1894.19,0
2978,Christopher,Roberts,43,Male,Address_2978,Las Vegas,19458797831,christopher.roberts@kag.com,Savings,8438.52,3/28/2010,3/25/2023,2978,2/2/2023,Transfer,968.45,7470.07,0
2979,Paul,Anderson,25,Other,Address_2979,Oklahoma City,19458797832,paul.anderson@kag.com,Current,8552.04,12/17/2016,8/1/2023,2979,1/9/2023,Transfer,4088.88,4463.16,0
2980,Patricia,Adams,33,Female,Address_2980,Columbus,19458797833,patricia.adams@kag.com,Current,7166.25,11/14/2016,11/25/2023,2980,12/17/2023,Deposit,1661.38,5504.87,0
2981,Timothy,Miller,38,Female,Address_2981,Phoenix,19458797834,timothy.miller@kag.com,Savings,2000.82,7/26/2021,3/6/2023,2981,9/21/2023,Transfer,1009.47,991.35,0
2982,Patricia,Flores,56,Other,Address_2982,Omaha,19458797835,patricia.flores@kag.com,Current,1633.89,4/2/2018,1/27/2023,2982,7/22/2023,Transfer,981.97,651.92,0
